Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
71467,1046.223,397.8668367,232.0161155,1.714824144,0.812364372,73216,301.6531295,0.771223845,0.976111779,0.820477903,0.758176107,0.005567141,0.001134729,0.57483101,0.985734095
39192,709.658,242.1603202,206.3862512,1.173335524,0.523100287,39464,223.3848792,0.782978723,0.993107642,0.977932962,0.922466897,0.00617882,0.002759869,0.850945176,0.998444204
51035,861.296,336.8272348,193.1697963,1.743684785,0.819206855,51483,254.9113182,0.77950543,0.991298098,0.864516174,0.756801386,0.006599926,0.001335508,0.572748338,0.998692563
38376,725.063,267.0181216,183.5968536,1.454371992,0.726106739,38757,221.047146,0.777597666,0.990169518,0.917314128,0.827835746,0.006957946,0.002015754,0.685312023,0.996698612
53647,874.645,326.6817987,209.8992194,1.556374529,0.766269864,54149,261.3531746,0.749437716,0.990729284,0.881234861,0.800023679,0.00608947,0.001538759,0.640037887,0.996138666
81139,1149.98,439.3938611,235.6269835,1.864785835,0.844056274,82672,321.4177709,0.767598505,0.981456841,0.771008099,0.731502643,0.005415323,0.000956462,0.535096117,0.99783966
35911,721.98,269.0603279,170.5174852,1.577904621,0.773536406,36408,213.8300851,0.692140159,0.986349154,0.865739093,0.794729148,0.007492421,0.00184365,0.631594419,0.996595752
59618,927.753,340.2482659,224.5974328,1.514925,0.751178891,60538,275.5140562,0.780595745,0.984802934,0.870407315,0.809744189,0.00570714,0.001513525,0.655685652,0.993314587
73276,1056.912,406.2672018,232.1344281,1.750137647,0.820683099,74290,305.4470509,0.704576923,0.986350787,0.824316438,0.751837829,0.005544342,0.001092764,0.565260121,0.989283017
55327,885.816,325.3403835,217.2530013,1.497518476,0.744366419,55918,265.4138736,0.793013989,0.989430952,0.8860535,0.815803654,0.005880319,0.001606657,0.665535602,0.99665186
38984,751.95,280.9705397,177.2002331,1.585610441,0.776049557,39589,222.7913158,0.778901099,0.984717977,0.866399783,0.79293479,0.00720733,0.001757535,0.628745581,0.996945558
54349,908.396,368.6042693,188.93584,1.95094943,0.858644876,54969,263.0575907,0.756170521,0.988720915,0.827658149,0.713658556,0.006782172,0.001085202,0.509308535,0.993635196
38554,729.22,276.039205,178.3546308,1.547698558,0.763235288,38941,221.5591962,0.703591503,0.990061888,0.911091855,0.802636699,0.007159807,0.001832978,0.64422567,0.997067141
51547,845.219,312.9640768,210.5812183,1.486191785,0.739769234,51987,256.1868045,0.778443928,0.991536346,0.906723259,0.818582142,0.006071431,0.001681589,0.670076724,0.995862523
50119,835.834,313.567906,204.2503522,1.535213539,0.758755804,50606,252.6133265,0.754304377,0.990376635,0.901513417,0.805609636,0.006256468,0.001625577,0.649006885,0.996364157
47239,820.129,283.1273358,212.9647399,1.329456397,0.658949552,48050,245.247962,0.764682077,0.983121748,0.882564027,0.866210821,0.005993508,0.002081399,0.750321186,0.997519301
54916,883.443,336.0471587,208.7669714,1.609675881,0.783617915,55402,264.4262144,0.766533598,0.991227754,0.884202406,0.786872341,0.006119294,0.001447099,0.619168081,0.996659926
35860,708.973,274.2225823,167.103004,1.641039214,0.792886027,36261,213.6781928,0.696784222,0.988941287,0.896521599,0.779214429,0.007647032,0.001739004,0.607175126,0.996398191
39364,714.687,249.3821884,201.1797264,1.239599004,0.590944123,39692,223.8745216,0.78476874,0.99173637,0.968450265,0.897716565,0.006335286,0.002538066,0.805895032,0.998986678
81696,1116.142,434.1408752,242.8222629,1.787895682,0.828954024,83499,322.5191124,0.737142238,0.978406927,0.824084519,0.742890455,0.005314102,0.00099841,0.551886228,0.986715004
79501,1086.552,418.2282897,243.725601,1.715980135,0.81264623,80789,318.1569063,0.733404059,0.984057236,0.846216374,0.760725456,0.005260667,0.001086757,0.578703219,0.993043228
42674,773.888,285.4777868,190.9913447,1.494715833,0.743241261,43160,233.0970277,0.782019095,0.988739574,0.895399798,0.816515465,0.006689736,0.001834199,0.666697504,0.996523315
156182,1527.693,552.8045062,360.9709715,1.531437567,0.757374083,157988,445.9339621,0.793829576,0.988568752,0.840947079,0.8066757,0.003539489,0.00092452,0.650725685,0.99654576
33364,682.308,247.8502632,171.7739074,1.442886565,0.720884544,33812,206.1076519,0.726283251,0.986750266,0.900589854,0.831581332,0.007428674,0.002191341,0.691527511,0.997795755
46323,782.327,262.0060272,225.6030472,1.161358547,0.508502481,46742,242.8585503,0.774917194,0.991035899,0.951108151,0.926919708,0.005656068,0.002575508,0.859180145,0.997816205
33272,671.659,247.3729375,171.9769022,1.438407916,0.718803708,33626,205.8232886,0.700477905,0.989472432,0.926810818,0.832036401,0.007434868,0.002197973,0.692284573,0.995787609
49068,841.14,326.3957289,191.9415712,1.700495244,0.808814414,49477,249.9506311,0.821826952,0.991733533,0.871508542,0.765790141,0.006651906,0.001411123,0.586434539,0.997229145
31579,736.514,250.3311924,161.2805206,1.55214772,0.764799322,32458,200.5184071,0.689121658,0.972918849,0.731553722,0.801012471,0.007927141,0.002013045,0.641620979,0.99589054
40572,725.331,250.7140143,206.4719349,1.21427648,0.567264482,40900,227.283688,0.767478814,0.99198044,0.969089309,0.906545606,0.006179484,0.002574486,0.821824935,0.997922689
44999,813.978,292.3031212,197.7214909,1.478357865,0.736510414,45602,239.3627086,0.688405465,0.986776896,0.853468295,0.81888523,0.006495769,0.001801783,0.67057302,0.991346898
23305,554.434,197.2414583,150.9339083,1.306806804,0.643764046,23586,172.2580843,0.787437492,0.988086153,0.952706792,0.873336091,0.008463482,0.003037068,0.762715928,0.996722365
35901,686.097,236.8511834,193.2548659,1.225589753,0.57814546,36225,213.8003108,0.765594012,0.991055901,0.958396831,0.902677824,0.006597342,0.002701966,0.814827253,0.998643932
39539,740.844,277.776349,181.8119061,1.527822655,0.756039295,39964,224.3716077,0.734161468,0.989365429,0.90527809,0.807741942,0.007025376,0.00184476,0.652447046,0.996823377
37482,705.803,244.497488,195.3803884,1.251392169,0.601184833,37878,218.4572375,0.777634855,0.989545383,0.945508898,0.893494814,0.006523064,0.002564481,0.798332982,0.999027642
184259,1644.594,628.1734098,377.5461788,1.663831989,0.799232312,186648,484.3612756,0.815168246,0.987200506,0.856093443,0.771063003,0.003409187,0.000743344,0.594538154,0.9892116
44202,799.28,305.6843171,185.0507295,1.651894688,0.795947643,44755,237.2335018,0.715937804,0.987643839,0.86946858,0.776073513,0.006915622,0.001547471,0.602290097,0.994919813
32518,651.651,221.2627854,187.2561106,1.181605154,0.532696427,32811,203.4777716,0.758915235,0.991070068,0.962284651,0.919620402,0.006804317,0.003001917,0.845701683,0.999285467
32258,654.808,220.8040301,186.2777558,1.185348348,0.536918908,32612,202.6626784,0.775805676,0.9891451,0.945408164,0.917839581,0.006844939,0.002996515,0.842429496,0.998572412
31738,662.045,247.8222812,163.6154074,1.514663473,0.75107872,32075,201.0225775,0.729407979,0.989493375,0.909943443,0.811156191,0.007808377,0.002085252,0.657974365,0.996609737
85477,1117.431,414.7149833,263.45565,1.574135849,0.772290788,86390,329.8980093,0.791483018,0.989431647,0.86023618,0.795481289,0.004851773,0.001198395,0.632790481,0.99609818
43717,819.231,330.9603984,169.3107746,1.954750955,0.859239152,44186,235.9284069,0.830569013,0.989385778,0.818554235,0.712859931,0.007570519,0.00120593,0.508169282,0.993344389
61950,974.693,388.5474202,205.4762434,1.890960307,0.848726632,62716,280.8508319,0.651501767,0.987786211,0.819436832,0.722822537,0.006271952,0.00105611,0.52247242,0.987974607
47577,862.817,342.7464393,177.4626934,1.931371788,0.855521854,48314,246.1237856,0.780334591,0.984745622,0.803099825,0.718092903,0.007204036,0.001181621,0.515657417,0.995926188
30449,647.275,243.8849081,159.2040324,1.531901576,0.757544562,30791,196.8981231,0.742079353,0.988892858,0.913282701,0.807340334,0.00800962,0.002099028,0.651798415,0.998491019
51552,890.528,363.8436901,181.0721152,2.009385541,0.86736957,52178,256.1992291,0.705505604,0.988002606,0.816883689,0.704146413,0.0070578,0.001070289,0.49582217,0.9962979
46105,802.554,301.5716324,195.5585279,1.542104227,0.761244811,46628,242.2864198,0.796080463,0.988783564,0.899516974,0.803412502,0.006540975,0.001681034,0.645471649,0.995384557
48487,926.765,376.123116,165.3173306,2.275158416,0.898227992,49454,248.4664279,0.586441703,0.980446476,0.709407753,0.660598664,0.007757195,0.000911245,0.436390595,0.992857735
34742,708.588,264.8028666,168.2092989,1.574246301,0.772327449,35354,210.3209173,0.755589387,0.98268937,0.86951503,0.794254685,0.007621981,0.001871056,0.630840504,0.993098331
61422,968.493,363.9807572,216.3316136,1.682513023,0.804207199,62310,279.6514247,0.712949206,0.985748676,0.82288822,0.768313762,0.005925902,0.001273763,0.590306036,0.993197594
27419,617.36,228.9833296,152.7335494,1.499233996,0.745051193,27768,186.8447352,0.772474996,0.987431576,0.904033452,0.815975274,0.008351265,0.002283705,0.665815648,0.998213455
68838,1021.546,324.8827085,270.189651,1.202424694,0.555295806,69878,296.0528057,0.757527071,0.985116918,0.828938389,0.911260581,0.004719526,0.002007467,0.830395846,0.998488472
45226,814.984,314.1255195,183.97133,1.707469961,0.810555494,45806,239.9656885,0.744215896,0.987337903,0.855657334,0.763916567,0.006945684,0.001459078,0.583568521,0.99642572
60882,1002.657,399.1664968,195.0594106,2.046384205,0.872470497,61699,278.4194138,0.682679046,0.986758294,0.761016362,0.69750196,0.006556396,0.000957253,0.486508984,0.9955843
37850,715.587,262.8699967,183.8840091,1.429542449,0.714608593,38209,219.5270297,0.770812968,0.990604308,0.928861289,0.835116341,0.006945046,0.002083737,0.697419302,0.996990498
55314,921.142,378.8703414,186.5047413,2.031424718,0.870445188,55873,265.38269,0.740838959,0.989995168,0.819203426,0.700457811,0.006849448,0.001017099,0.490641145,0.99670055
45811,801.271,303.5523447,192.7018759,1.57524333,0.772657958,46256,241.5126845,0.811819954,0.990379626,0.896645527,0.795621212,0.006626189,0.001637831,0.633013114,0.997149685
53615,883.157,339.8361754,201.3683225,1.687634734,0.805537143,54275,261.2752154,0.702171408,0.987839705,0.863814208,0.768826965,0.006338453,0.001366084,0.591094903,0.997552289
49680,819.726,278.0028246,227.9971291,1.219325987,0.572184074,50264,251.5045538,0.749253461,0.988381346,0.929081967,0.904683448,0.00559587,0.002312246,0.81845214,0.997959964
45914,805.448,301.5564443,194.5008749,1.550411763,0.764191055,46466,241.7840368,0.779471683,0.988120346,0.889364887,0.801787,0.006567854,0.001674323,0.642862394,0.996701417
46399,808.352,309.8567649,191.2461347,1.620198836,0.786799875,46822,243.057692,0.801309063,0.990965785,0.892313473,0.784419511,0.006678091,0.001559645,0.615313969,0.996930977
23757,567.677,213.9019038,141.6176662,1.510418223,0.749443519,24029,173.9205332,0.728652926,0.988680345,0.926400678,0.813085485,0.009003742,0.002427435,0.661108006,0.99854958
27677,613.456,227.0842743,155.5400623,1.45997289,0.728595504,27976,187.7217379,0.784940442,0.989312268,0.924191651,0.826661108,0.008204801,0.002363512,0.683368588,0.997699612
76305,1164.13,394.7024531,246.7899736,1.599345579,0.780419927,77830,311.6962359,0.7114022,0.980406013,0.707554501,0.789699262,0.005172694,0.001240919,0.623624924,0.997391765
54082,914.723,375.8839417,185.4228552,2.027171577,0.869860293,54939,262.4106344,0.720248242,0.984400881,0.812238198,0.698116108,0.00695026,0.001018337,0.4873661,0.987974706
60178,974.122,390.9521962,197.9370167,1.975134327,0.862360538,60876,276.8050023,0.640436763,0.988534069,0.796931348,0.708027746,0.006496597,0.001007087,0.501303289,0.990141335
65329,1023.034,405.0828701,208.5673758,1.942215884,0.857264771,66419,288.4085058,0.640461555,0.983589033,0.784396667,0.711974085,0.006200659,0.000982821,0.506907098,0.984523017
68764,1045.125,354.6890078,247.5008261,1.433082117,0.716295845,69957,295.8936364,0.725060365,0.982946667,0.791105717,0.834234019,0.005158062,0.001541054,0.695946398,0.997348337
38896,726.873,241.0840446,205.7580533,1.171687041,0.521141611,39321,222.5397163,0.782175032,0.989191526,0.925119279,0.923079404,0.006198171,0.002775873,0.852075587,0.998365923
46308,816.808,309.2065871,191.542658,1.614296211,0.785024277,46792,242.8192267,0.818336043,0.989656352,0.872219764,0.785297716,0.006677174,0.001566426,0.616692503,0.995524371
49739,874.464,362.4664678,176.0279911,2.059141081,0.874159248,50222,251.653853,0.745823962,0.990382701,0.817378186,0.694281748,0.007287369,0.001044464,0.482027146,0.992561898
26578,607.052,227.1450768,149.5171858,1.519190424,0.752803485,26978,183.9569532,0.697731807,0.985173104,0.906317514,0.809865465,0.008546357,0.002267839,0.655882071,0.996409761
37576,721.428,270.5733023,177.4508206,1.524779098,0.754906261,37992,218.7309972,0.696290257,0.989050326,0.907265555,0.808398299,0.007200695,0.001896949,0.653507809,0.996455048
62855,1004.759,413.879306,194.2993059,2.130112118,0.882954349,63781,282.8948066,0.598339822,0.98548157,0.782394673,0.683520056,0.006584668,0.000886582,0.467199667,0.995187673
37356,723.044,268.5293042,177.4421174,1.513334647,0.75056874,37768,218.089744,0.774892134,0.989091294,0.897926477,0.812163666,0.007188385,0.001929236,0.65960982,0.998210394
59921,1021.206,359.0814765,213.1506727,1.684636844,0.804760426,61108,276.2132994,0.765274585,0.980575375,0.722041569,0.769221799,0.005992582,0.001294196,0.591702176,0.996803287
58238,971.303,397.2026539,186.9455097,2.124697483,0.882317203,58977,272.3066738,0.604755971,0.987469692,0.775723335,0.685561063,0.006820335,0.00092933,0.469993972,0.998595009
60108,921.726,351.5022062,218.5511185,1.608329477,0.783205329,60547,276.6439635,0.80944814,0.992749434,0.889075137,0.787033363,0.005847844,0.001384038,0.619421515,0.996233882
35683,699.955,237.1640772,192.1409058,1.234323718,0.586208483,36188,213.1501975,0.787495586,0.986045098,0.915231552,0.898745712,0.006646416,0.002674944,0.807743855,0.997017398
59274,952.086,392.0449958,193.4168731,2.026943097,0.869828757,59822,274.7180387,0.799789508,0.99083949,0.821715997,0.70073089,0.006614114,0.000983686,0.49102378,0.995277261
41349,864.737,261.9835448,201.6718954,1.299058276,0.638299154,42172,229.4497373,0.730805938,0.980484682,0.694875167,0.875817363,0.00633591,0.002299551,0.767056053,0.996450514
69856,1020.927,366.0105966,243.4048424,1.503711237,0.746824392,70962,298.2338372,0.789761679,0.984414194,0.842217379,0.814822959,0.005239501,0.001424698,0.663936454,0.998368706
42054,749.694,262.2997011,204.3352616,1.28367321,0.62700595,42405,231.3975277,0.773677239,0.991722674,0.940262475,0.882187538,0.006237212,0.002330311,0.778254853,0.999024905
49493,833.519,309.5981643,204.0678996,1.517133096,0.752022049,50044,251.0307646,0.714432127,0.988989689,0.89520528,0.810827691,0.006255393,0.001667818,0.657441544,0.997426325
81929,1162.588,443.5277303,236.6011819,1.874579521,0.845829732,83019,322.9787031,0.630237621,0.986870475,0.761720855,0.728204081,0.005413562,0.000939021,0.530281183,0.994054247
38559,741.248,249.1681867,197.8475328,1.259394965,0.60787586,39182,221.5735625,0.77118,0.984099842,0.881878099,0.88925302,0.006461998,0.002492574,0.790770934,0.995892933
79319,1078.159,420.1419992,242.0722468,1.735605815,0.817331505,80092,317.7925226,0.73840067,0.990348599,0.857475005,0.756393132,0.005296865,0.00106952,0.57213057,0.992993144
46230,855.563,350.6330821,169.7982098,2.064998698,0.874923141,46861,242.6146413,0.823946674,0.986534645,0.793651366,0.691933117,0.007584536,0.001072421,0.478771438,0.988662395
34286,680.595,250.8824835,174.1883366,1.440294387,0.719683286,34624,208.9360932,0.762436345,0.990237985,0.930141831,0.832804627,0.007317345,0.00217123,0.693563547,0.998935684
67237,1016.057,409.9005074,210.1520901,1.950494554,0.858573506,67950,292.5898277,0.707728096,0.98950699,0.818430955,0.713806942,0.006096353,0.000976277,0.50952035,0.993816669
78297,1070.184,423.8361758,236.3450423,1.793294124,0.830087602,78943,315.7385574,0.782852572,0.991816881,0.859088843,0.744954243,0.005413185,0.001028374,0.554956824,0.995200812
72773,1074.004,396.0606386,234.9417906,1.685781987,0.805057696,73831,304.3968814,0.747117704,0.985669976,0.792808586,0.768561305,0.005442412,0.001171346,0.59068648,0.995768628
30780,649.115,244.5675909,160.8532001,1.520439697,0.753276057,31178,197.9654343,0.708759326,0.987234588,0.917984164,0.809450809,0.007945666,0.002104127,0.655210612,0.996208225
27502,608.272,220.4097733,159.0118595,1.386121601,0.692479632,27778,187.1273202,0.781484428,0.990064079,0.934067993,0.848997381,0.008014318,0.002568454,0.720796553,0.999111672
34159,683.831,254.3755058,171.4143313,1.483980388,0.738855995,34509,208.5487703,0.748903797,0.989857718,0.917946654,0.819846116,0.007446808,0.002075292,0.672147654,0.997453935
56116,956.5,378.4172695,189.4804662,1.997130771,0.865610274,57069,267.2996638,0.75094678,0.983300916,0.770773229,0.706362223,0.006743483,0.001035557,0.498947591,0.996463586
25684,599.595,226.9274963,144.6189366,1.569140955,0.77062293,26050,180.8366237,0.814434297,0.985950096,0.897752287,0.796891636,0.008835364,0.002197866,0.635036279,0.996461433
66026,1010.329,348.7042819,242.2920323,1.439190049,0.719168933,67246,289.9429499,0.771412882,0.981857657,0.812829044,0.831486635,0.005281318,0.001557196,0.691370024,0.995012858
43015,825.521,341.4399168,161.4296819,2.115099979,0.881174656,43627,234.0264921,0.709959068,0.98597199,0.793183261,0.685410465,0.007937694,0.00108063,0.469787505,0.993647543
86784,1143.973,429.6761243,260.0683427,1.652166195,0.796023296,88254,332.4106205,0.680605443,0.983343531,0.833331846,0.773630653,0.004951098,0.001093997,0.598504387,0.988828716
36184,704.297,262.9750157,175.4550224,1.498817258,0.74488512,36555,214.641328,0.799823165,0.98985091,0.91667368,0.81620426,0.007267715,0.001989634,0.666189393,0.99849616
70924,1079.045,391.0066504,232.6839979,1.680419169,0.803659348,72038,300.5049774,0.827343249,0.984535939,0.765462592,0.768541858,0.005513037,0.001186426,0.590656587,0.992550651
31453,655.601,242.7591222,165.7118113,1.464947612,0.730775138,31880,200.1179737,0.811816023,0.986606023,0.919586791,0.824347905,0.007718155,0.002198545,0.679549468,0.99550437
41875,760.096,287.8177877,185.5868555,1.550852225,0.764345629,42172,230.9045386,0.80008789,0.992957413,0.910809999,0.802259445,0.006873261,0.001756313,0.643620217,0.998159845
27384,607.039,226.7670759,154.085711,1.471694386,0.733685787,27661,186.7254447,0.801545486,0.989985901,0.933842344,0.823423965,0.008281006,0.002348318,0.678027026,0.997848567
33620,670.224,222.7760833,192.2260318,1.158927754,0.505431801,34012,206.8968668,0.783244805,0.988474656,0.940519106,0.928721179,0.006626296,0.003040829,0.862523029,0.999601877
40420,758.547,287.0486371,179.8332176,1.596193634,0.779429131,40903,226.8575377,0.791431704,0.988191575,0.882757026,0.79031045,0.007101649,0.001708952,0.624590608,0.996967552
47248,862.652,355.814153,170.2606043,2.089820805,0.878082143,47697,245.2713233,0.603954954,0.99058641,0.797851428,0.689324247,0.007530777,0.001048851,0.475167918,0.993015801
37165,692.541,236.9842652,199.9171912,1.185412139,0.536990234,37477,217.5314866,0.750307876,0.991674894,0.973762446,0.917915316,0.006376544,0.002792387,0.842568527,0.99879096
37810,713.014,243.7454539,197.7501503,1.232593015,0.584633117,38222,219.4110006,0.78152129,0.989220868,0.934588487,0.900164483,0.006446587,0.002610941,0.810296097,0.998765309
47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068
22687,553.435,204.6909196,141.2405819,1.449235884,0.723791449,22989,169.958776,0.721734428,0.986863282,0.930794253,0.83031908,0.009022388,0.002645339,0.689429774,0.999146368
26666,607.932,230.6419078,147.5829967,1.562794582,0.768475375,26928,184.2612431,0.806594071,0.990270351,0.906687713,0.79890617,0.008649288,0.002173418,0.638251068,0.997455311
87415,1134.346,442.0689702,253.332608,1.745014089,0.819512522,88262,333.6168983,0.790649506,0.990403571,0.853698932,0.754671603,0.005057129,0.001011849,0.569529228,0.993836527
35481,679.09,237.9018822,190.0844881,1.251558634,0.601326085,35754,212.5460239,0.789010207,0.992364491,0.966832064,0.893418841,0.00670505,0.002635131,0.798197226,0.99899063
75806,1051.147,404.4348241,240.6036419,1.6809173,0.803789902,76774,310.6753884,0.742861063,0.987391565,0.86215735,0.768171705,0.005335129,0.00114593,0.590087768,0.991888738
69379,1064.746,365.565189,242.6596014,1.506493817,0.74791637,70780,297.2138731,0.738129435,0.980206273,0.769034575,0.813025644,0.005269104,0.001420148,0.661010697,0.995808528
42179,738.57,253.4488513,212.0788662,1.195068871,0.547551694,42529,231.7411719,0.788938144,0.991770321,0.971679,0.914350847,0.006008887,0.002590749,0.836037472,0.999122358
50300,891.244,362.9934357,177.6220912,2.043627756,0.872101003,50981,253.0690599,0.687618761,0.986642082,0.795764592,0.697172552,0.007216569,0.001051651,0.486049567,0.993304387
70073,1026.93,396.1705544,226.6816972,1.747695378,0.820126607,70866,298.6966934,0.740917357,0.988809867,0.834985421,0.753959854,0.005653683,0.001126949,0.568455461,0.993486982
58515,948.901,380.5550537,197.1139591,1.930634723,0.855402192,59253,272.9534978,0.780366478,0.987544934,0.816648681,0.717251013,0.006503547,0.001061732,0.514449016,0.993213133
63966,995.08,376.335588,218.1566158,1.72507071,0.814839676,65115,285.3840232,0.793229167,0.982354296,0.811788814,0.758323242,0.005883369,0.001200116,0.57505414,0.992009053
72840,1060.226,351.3973376,264.6197971,1.327932912,0.657963191,74400,304.5369738,0.757944684,0.979032258,0.814297123,0.866645649,0.004824236,0.001678706,0.751074681,0.997376789
40596,730.855,255.7932184,202.3595153,1.264053326,0.611679254,40920,227.3509018,0.768397941,0.992082111,0.955060015,0.888807386,0.006300946,0.002425583,0.78997857,0.998575038
41326,742.671,273.5735168,192.8118431,1.41886262,0.709416126,41701,229.3859137,0.777886534,0.99100741,0.941543314,0.838479969,0.006619889,0.002018372,0.703048658,0.99752946
47974,807.211,288.8991216,212.4174442,1.360053656,0.677779624,48520,247.148526,0.760731332,0.988746908,0.925212841,0.855483826,0.006021994,0.001989607,0.731852577,0.995358774
61761,986.295,413.163532,191.164635,2.161296895,0.886522669,62314,280.4220881,0.704744625,0.99112559,0.79783029,0.67871936,0.006689716,0.000875686,0.46065997,0.995622963
79004,1056.779,407.1900739,248.1510629,1.64089595,0.792845135,79534,317.1608693,0.808754581,0.993336183,0.888977144,0.778901279,0.005154044,0.001170193,0.606687202,0.995510572
31309,654.684,246.5770381,162.1691306,1.520493063,0.753296211,31621,199.6593522,0.815465958,0.990133139,0.917942771,0.809724027,0.007875596,0.002088389,0.655652999,0.996915837
43145,799.426,273.4029446,201.2668862,1.358409969,0.676813217,43812,234.379863,0.766123304,0.98477586,0.848367064,0.857268978,0.00633684,0.002111159,0.734910101,0.998309207
65990,1010.042,397.5522392,213.4137081,1.862824289,0.843697254,66576,289.8638949,0.765190167,0.991198029,0.812847597,0.729121525,0.006024432,0.001050257,0.531618198,0.990311292
49066,821.717,310.2911232,201.8246541,1.537429233,0.759560686,49495,249.9455371,0.759512089,0.991332458,0.913158098,0.805519457,0.006323954,0.001642376,0.648861596,0.997578785
51604,920.072,352.4904552,189.0325785,1.864707439,0.84404195,52966,256.3284094,0.676082172,0.974285391,0.766036745,0.727192483,0.006830681,0.00117826,0.528808907,0.986073903
33196,668.346,249.2204,169.9200342,1.466692266,0.731532771,33553,205.5880831,0.808337595,0.989360117,0.933883954,0.824924778,0.007507543,0.002144544,0.680500889,0.998085391
154029,1525.752,567.6990173,350.4823129,1.619765096,0.786670196,157183,442.8496515,0.784461421,0.979934217,0.831465941,0.780078242,0.003685663,0.000841876,0.608522064,0.985662799
35605,694.737,245.5544517,184.7444941,1.329157076,0.658756145,35968,212.9171059,0.742621754,0.989907696,0.927000559,0.867087135,0.006896628,0.002404737,0.751840099,0.999313588
40564,764.684,275.5796198,188.5512833,1.461563215,0.729295422,41107,227.2612789,0.761050657,0.986790571,0.871739312,0.824666494,0.006793699,0.001938204,0.680074827,0.99397235
33212,671.035,239.9725043,176.7845456,1.3574292,0.67623424,33613,205.6376224,0.757953353,0.988070092,0.92686087,0.856921601,0.007225476,0.002403314,0.73431463,0.99678012
82174,1110.342,433.7984637,243.7960276,1.779350008,0.82713521,83674,323.4612594,0.81135466,0.982073284,0.837588597,0.745648698,0.005279023,0.001006631,0.55599198,0.989304334
80378,1110.875,412.633194,248.6089765,1.659767881,0.798123498,81448,319.9069367,0.711832585,0.986862784,0.818496211,0.775281633,0.005133658,0.001144049,0.601061611,0.997622757
33005,671.799,251.2951082,167.7223781,1.49828014,0.744670816,33383,204.9957833,0.710885672,0.988676871,0.918990231,0.815757158,0.00761385,0.002079829,0.665459741,0.997045114
44193,808.541,308.8719473,183.4686893,1.68351313,0.804468022,44887,237.2093489,0.724748676,0.984538953,0.849491923,0.767986057,0.00698916,0.001499747,0.589802583,0.992940393
44848,785.154,293.4412563,195.2546581,1.502864307,0.746490504,45261,238.9607648,0.812478487,0.990875146,0.914204278,0.81433936,0.006543018,0.001774923,0.663148593,0.99662235
48906,834.315,316.5775241,197.6116208,1.602018762,0.781254671,49515,249.5376789,0.686111111,0.987700697,0.882900787,0.788235613,0.006473184,0.001541423,0.621315382,0.995358899
70332,1004.224,377.6639772,237.5478886,1.589843544,0.777411198,70976,299.2481974,0.710510365,0.99092651,0.876398526,0.792366271,0.005369732,0.001305679,0.627844308,0.99817422
47166,809.701,310.7822298,193.8233162,1.603430567,0.781693488,47566,245.0583938,0.779874006,0.991590632,0.904043982,0.788521255,0.006589116,0.001571305,0.621765769,0.99695824
66500,1038.45,424.1090453,202.017289,2.099370046,0.879264764,67430,290.9818374,0.633152433,0.986207919,0.774926171,0.686101465,0.00637758,0.000871744,0.470735221,0.988247422
38498,728.322,269.5265881,182.6379759,1.475742308,0.735407541,38954,221.3982294,0.761627792,0.988293885,0.912013307,0.821433726,0.007001054,0.001966226,0.674753365,0.995762089
42315,744.441,256.9243649,210.0993786,1.222870656,0.575576453,42644,232.1144789,0.798396226,0.992284964,0.959497045,0.90343506,0.006071709,0.002495046,0.816194907,0.998100801
53149,853.122,317.7498966,213.4616369,1.488557388,0.740740414,53609,260.1372879,0.744216982,0.991419351,0.917661853,0.818685673,0.005978474,0.001656681,0.670246231,0.997699979
62770,998.834,394.3365876,204.0083008,1.932943836,0.855776562,63538,282.7034599,0.629235334,0.987912745,0.790633766,0.716909028,0.006282246,0.001023649,0.513958555,0.993453021
25437,590.775,213.6737645,152.4394973,1.401695546,0.70073497,25852,179.9649808,0.702330333,0.983947083,0.915865155,0.842241822,0.008400117,0.002607428,0.709371287,0.994322574
41292,761.797,274.4736977,191.8169651,1.430914609,0.715264619,41782,229.2915334,0.7918992,0.988272462,0.894123,0.835386178,0.00664714,0.001996934,0.697870067,0.998592475
42743,771.732,268.9633822,202.8777724,1.325741007,0.656535483,43327,233.2854,0.742104624,0.986521107,0.901865653,0.867350039,0.006292571,0.002196775,0.75229609,0.997349776
39424,731.87,273.8575836,183.7478606,1.49039876,0.741492302,39786,224.0450754,0.760127253,0.990901322,0.924916782,0.818107983,0.006946469,0.001919492,0.669300672,0.997524892
37212,698.087,241.8861037,196.0563656,1.23375797,0.585694708,37535,217.6689917,0.776738749,0.991394698,0.959563622,0.899882169,0.006500218,0.002629361,0.809787918,0.999082298
79107,1064.494,396.757547,256.3462583,1.547740738,0.763250194,80800,317.3675482,0.758812865,0.97904703,0.877280232,0.79990299,0.005015454,0.0012666,0.639844794,0.990313853
41657,745.22,259.4401353,205.0985657,1.264953435,0.612406621,42101,230.3027132,0.748082967,0.989453932,0.942603072,0.887691155,0.006228008,0.002385484,0.787995586,0.996777723
